                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.95582,                 1.4316,                0.72611,                 1.0016,                0.53291,                0.40301,                0.40521,                0.18271,                0.52378,                 0.3937,                0.39089,                 0.1588,                 1.9761,                 2.7307,                 2.0817,                  1.577,             0.00043479,             0.00043479,             0.00043479
                     81,                0.91485,                  1.402,                0.69783,                0.97858,                0.54006,                0.40372,                0.41916,                0.18845,                0.55323,                0.38082,                0.39315,                0.16613,                 1.9801,                 2.7401,                 1.7992,                 1.5713,             0.00043126,             0.00043126,             0.00043126
                     82,                0.90909,                 1.3793,                0.67511,                0.96926,                0.52152,                0.39947,                0.39971,                0.18267,                0.51437,                0.37366,                0.37483,                0.15712,                 1.9982,                 2.7486,                 1.8564,                 1.5687,             0.00042772,             0.00042772,             0.00042772
                     83,                0.91552,                 1.3884,                 0.6619,                0.96535,                0.57195,                0.37008,                0.40599,                0.18385,                 0.5673,                 0.3632,                0.38607,                0.15711,                 1.9868,                 2.7194,                 1.8926,                 1.5813,             0.00042419,             0.00042419,             0.00042419
                     84,                0.90623,                 1.3533,                0.66405,                0.96113,                0.51333,                0.43236,                0.42035,                0.19326,                0.52915,                0.40802,                0.39605,                0.16762,                 1.9384,                 2.7034,                  1.809,                 1.5658,             0.00042065,             0.00042065,             0.00042065
                     85,                0.88857,                 1.3589,                 0.6649,                0.96203,                0.53132,                0.41062,                0.41597,                0.18861,                0.52804,                0.39803,                0.39466,                0.16278,                 1.9506,                 2.7113,                 1.8678,                 1.5677,             0.00041712,             0.00041712,             0.00041712
                     86,                0.92806,                 1.4175,                0.70725,                0.98712,                 0.5371,                0.38871,                0.40177,                0.18384,                0.52944,                0.38368,                0.38562,                0.16022,                 1.9665,                 2.7225,                 1.8456,                 1.5597,             0.00041358,             0.00041358,             0.00041358
                     87,                0.90582,                 1.3749,                0.66455,                 0.9714,                 0.5172,                0.39943,                0.41381,                0.19141,                0.55902,                0.38511,                0.40021,                0.16527,                 1.9631,                 2.7041,                 1.7696,                 1.5672,             0.00041005,             0.00041005,             0.00041005
                     88,                0.89403,                 1.3345,                0.65093,                0.96662,                0.55192,                0.39585,                0.41892,                0.19043,                0.53712,                0.38726,                0.38944,                0.16061,                  1.981,                 2.7403,                 1.7875,                 1.5689,             0.00040652,             0.00040652,             0.00040652
                     89,                0.88917,                 1.3553,                 0.6487,                0.95974,                0.52671,                0.40157,                 0.4042,                0.18842,                0.52563,                0.40372,                0.39513,                0.16068,                  2.003,                 2.6883,                 1.8531,                 1.5699,             0.00040298,             0.00040298,             0.00040298
