                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 1.0443,                 1.5167,                0.78253,                0.99396,                0.54411,                0.38225,                0.39967,                0.18759,                0.54513,                0.38296,                0.38671,                0.15977,                 1.9863,                 2.8066,                 1.7952,                 1.5604,             0.00044539,             0.00044539,             0.00044539
                     78,                 1.0468,                  1.531,                0.78477,                0.99491,                0.50761,                0.41303,                0.40904,                0.18659,                0.53397,                0.38726,                0.39807,                0.16493,                  1.966,                   2.85,                 1.7724,                 1.5637,             0.00044186,             0.00044186,             0.00044186
                     79,                 1.0434,                 1.5776,                0.78271,                 0.9953,                0.52928,                0.38869,                0.40261,                0.18851,                0.51471,                0.39155,                0.38422,                0.16276,                 1.9725,                 2.8397,                 1.7814,                 1.5442,             0.00043832,             0.00043832,             0.00043832
                     80,                 1.0521,                 1.5918,                0.80619,                 1.0094,                0.50678,                0.37143,                0.38934,                0.17913,                 0.5164,                0.36936,                0.37793,                0.15551,                 1.9965,                   2.89,                 1.8229,                 1.5552,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.0956,                 1.6217,                0.81636,                 1.0218,                0.54097,                 0.3937,                0.40601,                0.18513,                0.54287,                0.38933,                0.39017,                0.15905,                 1.9963,                 2.8514,                 1.7931,                 1.5596,             0.00043126,             0.00043126,             0.00043126
                     82,                  1.017,                 1.5473,                0.75534,                 0.9838,                0.55708,                0.38368,                0.42135,                0.19582,                  0.552,                0.37724,                0.39918,                0.16545,                 1.9663,                 2.8189,                 1.7662,                 1.5467,             0.00042772,             0.00042772,             0.00042772
                     83,                 1.0548,                 1.5037,                 0.7874,                0.99349,                0.52422,                 0.4073,                0.41468,                0.19142,                0.51598,                0.38511,                0.38534,                0.16306,                 1.9586,                 2.8476,                 1.7782,                 1.5436,             0.00042419,             0.00042419,             0.00042419
                     84,                 1.0172,                 1.5098,                0.76501,                0.98484,                0.51332,                0.39012,                0.39519,                0.18247,                 0.5151,                0.38797,                 0.3823,                0.15877,                 1.9645,                 2.8102,                  1.802,                 1.5468,             0.00042065,             0.00042065,             0.00042065
                     85,                 1.0204,                 1.4843,                0.76424,                 0.9852,                0.50856,                0.41374,                0.40841,                0.18886,                0.52185,                0.38869,                0.38665,                0.16081,                 1.9415,                 2.8298,                 1.7723,                   1.54,             0.00041712,             0.00041712,             0.00041712
                     86,                 1.0253,                 1.5208,                0.76564,                 0.9948,                0.53613,                0.39943,                0.41412,                0.19289,                 0.5305,                0.39728,                0.40157,                0.16556,                 1.9604,                 2.8568,                 1.7814,                 1.5527,             0.00041358,             0.00041358,             0.00041358
                     87,                 1.0045,                 1.4991,                0.73203,                0.98365,                0.54319,                0.40587,                0.41875,                0.19551,                0.52947,                0.40587,                0.40531,                0.16899,                 1.9486,                 2.8594,                 1.7176,                 1.5481,             0.00041005,             0.00041005,             0.00041005
                     88,                 1.0213,                 1.5422,                0.76539,                0.98755,                0.51305,                 0.4209,                0.42782,                0.19859,                0.49909,                0.40945,                0.40401,                0.16929,                 1.9548,                 2.8187,                 1.7317,                 1.5633,             0.00040652,             0.00040652,             0.00040652
                     89,                 1.0052,                 1.4677,                0.74777,                0.98548,                0.51362,                0.40971,                0.41292,                0.19322,                0.50848,                0.40301,                0.39381,                0.16136,                 1.9775,                 2.7781,                 1.8058,                 1.5644,             0.00040298,             0.00040298,             0.00040298
                     90,                 1.0005,                 1.4924,                0.73041,                0.98051,                 0.5219,                 0.4209,                0.42619,                0.19954,                0.52771,                0.40515,                0.40603,                0.17034,                 1.9532,                 2.8436,                 1.7188,                  1.554,             0.00039945,             0.00039945,             0.00039945
