                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                  1.256,                 1.8259,                0.95333,                 1.0332,                0.54897,                0.41875,                0.42476,                0.19533,                0.54164,                 0.4073,                0.40551,                0.16298,                 1.9303,                 2.8857,                 1.6912,                 1.4247,             0.00041358,             0.00041358,             0.00041358
                     87,                 1.2315,                 1.7753,                0.90089,                 1.0164,                0.56568,                0.41661,                0.43548,                0.20351,                0.55896,                0.41374,                0.42306,                0.17243,                 1.9133,                  2.805,                 1.6492,                 1.4263,             0.00041005,             0.00041005,             0.00041005
                     88,                 1.3019,                 1.8631,                0.95507,                 1.0433,                0.52964,                0.36513,                0.38258,                0.17617,                0.51139,                 0.3665,                0.36441,                0.14638,                  1.983,                 2.7949,                 1.8329,                 1.4788,             0.00040652,             0.00040652,             0.00040652
                     89,                 1.2605,                 1.8264,                0.94733,                 1.0379,                0.50598,                0.41661,                 0.4174,                0.19126,                0.50383,                0.41088,                0.40252,                0.16315,                 1.9683,                 2.8322,                 1.7491,                 1.4329,             0.00040298,             0.00040298,             0.00040298
                     90,                 1.2512,                 1.8102,                0.94092,                 1.0268,                0.51814,                0.43258,                0.42798,                0.19812,                0.54031,                0.40444,                0.40566,                0.16335,                 1.9316,                 2.8987,                 1.6633,                 1.4289,             0.00039945,             0.00039945,             0.00039945
                     91,                 1.2393,                 1.7973,                0.90201,                 1.0324,                0.56539,                0.39763,                0.42983,                0.19935,                0.56437,                0.39691,                0.40954,                0.16647,                 1.9678,                 2.8663,                 1.6679,                   1.44,             0.00039591,             0.00039591,             0.00039591
                     92,                 1.2417,                 1.7505,                0.90751,                 1.0178,                0.52029,                0.44166,                0.43633,                0.20096,                0.51607,                0.43808,                0.42745,                0.16834,                  1.936,                 2.7924,                 1.6671,                 1.4225,             0.00039238,             0.00039238,             0.00039238
                     93,                 1.2368,                  1.766,                0.90452,                  1.022,                0.54132,                0.41446,                 0.4208,                0.19778,                0.54096,                0.41335,                0.41892,                 0.1652,                 1.9396,                  2.903,                  1.678,                 1.4414,             0.00038884,             0.00038884,             0.00038884
                     94,                 1.2779,                 1.7944,                0.95267,                 1.0522,                0.55394,                 0.3937,                 0.4185,                0.19232,                0.54225,                0.39656,                0.40353,                0.16641,                 1.9397,                 2.8705,                 1.7319,                 1.4326,             0.00038531,             0.00038531,             0.00038531
                     95,                 1.2389,                  1.785,                0.95188,                 1.0358,                0.56514,                0.41661,                  0.435,                0.20301,                0.58437,                 0.4073,                0.43781,                0.17588,                  1.928,                  2.783,                  1.692,                 1.4346,             0.00038178,             0.00038178,             0.00038178
                     96,                 1.2566,                 1.8289,                0.93895,                 1.0404,                0.56938,                0.41231,                0.43707,                 0.2023,                0.57404,                0.41374,                0.42995,                0.17449,                 1.9334,                 2.8301,                 1.6724,                 1.4182,             0.00037824,             0.00037824,             0.00037824
                     97,                 1.2366,                 1.7105,                0.90913,                 1.0333,                0.51318,                0.44381,                0.43032,                0.20051,                  0.509,                0.43665,                0.41697,                0.17029,                 1.9156,                 2.7969,                 1.6593,                 1.4213,             0.00037471,             0.00037471,             0.00037471
